FID_1,STATE,COUNTY,CITY,LATITUDE,LONGITUD,OBJECTID,ICOUNT,Distance
38592,13,217,0,33.56834167,-83.94594444,87850,3,7825.30379852
38702,13,217,0,33.60725278,-83.87994722,87850,3,429.16863861
38607,13,217,0,33.54126944,-83.87422222,87852,3,6035.22063368
38794,13,217,1380,33.61378056,-83.83001389,87857,4,3350.51718610
38815,13,217,0,33.56331667,-83.79775556,87871,4,5990.44919779
38539,13,211,0,33.63195556,-83.62774167,87876,4,7062.11035761
38393,13,211,0,33.50588611,-83.54250556,87885,4,7390.94494628
38398,13,211,0,33.47891944,-83.56312778,87885,4,10953.46950266
38808,13,211,3400,33.57839722,-83.53841111,87885,4,4105.81553327
38287,13,211,0,33.47526667,-83.43101389,87893,4,9804.61023229
38890,13,211,3400,33.55545833,-83.46827778,87893,4,579.82879124
38475,13,9,3620,33.06320556,-83.21637222,87928,3,345.61867102
38669,13,9,3620,33.09051944,-83.23671944,87929,4,881.94976924
38431,13,9,3620,33.11693889,-83.21581389,87932,3,3677.32053635
38811,13,9,3620,33.08202500,-83.22339444,87933,4,28.74762870
38276,13,9,0,33.05698333,-83.17736111,87936,3,2980.14843099
38403,13,237,0,33.29712778,-83.33469444,87939,4,4589.05329918
38605,13,237,1930,33.30603611,-83.39880556,87939,4,1572.62202558
38789,13,237,0,33.30738889,-83.39680278,87939,4,1509.03722505
38649,13,133,0,33.63830556,-83.30367500,87953,3,12720.06883829
38685,13,133,0,33.56712500,-83.15830278,87955,3,2167.26820571
38689,13,141,0,33.32461389,-83.08797500,87957,3,1786.83644006
38728,13,133,2490,33.54005833,-83.00739722,87970,4,6674.29146930
38842,13,265,1410,33.53186389,-82.98614722,87977,4,7002.85180461
38846,13,265,0,33.53045278,-82.92257500,87977,4,1137.06728155
38694,13,217,0,33.72664167,-83.89097778,87985,4,3921.33041608
38562,13,297,0,33.79131111,-83.93543889,87990,3,6090.76661935
38678,13,297,3230,33.82576944,-83.91113889,87990,3,1639.71039618
38326,13,297,0,33.88543333,-83.85533889,87991,3,6067.49260640
38801,13,135,0,33.91475000,-83.87599444,87991,3,8146.68287872
38692,13,297,3230,33.82831389,-83.84948889,87994,3,2995.03645122
38832,13,297,0,33.79941944,-83.83370278,87994,3,5773.44723733
38713,13,297,3710,33.80573333,-83.72212500,88003,4,81.22968629
38772,13,297,0,33.83240556,-83.71434167,88003,4,3001.93903774
38752,13,297,0,33.86812500,-83.67945833,88008,3,7244.08625371
38266,13,13,0,33.99196111,-83.78025833,88019,3,3245.75151530
38783,13,135,0,33.94880278,-83.83853889,88019,3,6786.05021212
38913,13,13,0,33.96196944,-83.79618056,88021,4,4065.50788912
38871,13,13,5980,33.99271944,-83.72573333,88031,4,322.80264657
38363,13,13,5980,33.97081389,-83.71504722,88034,4,1325.65309520
38311,13,13,0,33.94496111,-83.64621111,88037,4,133.37288024
38552,13,13,0,33.99205000,-83.66668333,88040,3,3026.29224645
38695,13,297,0,33.85080000,-83.61278333,88049,4,6518.28346607
38740,13,13,0,33.99920278,-83.61303056,88051,3,4028.48667753
38441,13,219,0,33.94019167,-83.48970000,88061,3,642.15984384
38234,13,59,270,33.93929167,-83.45473889,88078,4,686.72782689
38493,13,59,270,33.94440000,-83.43403889,88079,3,603.02900713
38341,13,59,270,33.95242500,-83.39880556,88085,4,1028.42384144
38415,13,59,270,33.90299444,-83.24703333,88087,4,11148.62861773
38577,13,135,0,34.07992222,-83.86558333,88093,4,5244.80108535
38781,13,157,0,34.10607778,-83.78524722,88097,3,2068.07411592
38366,13,157,0,34.13978056,-83.75019444,88105,4,2717.26697076
38397,13,157,0,34.06177778,-83.70910278,88111,3,5061.50711851
38264,13,157,2920,34.16153333,-83.63166389,88115,4,1616.57495616
38280,13,139,4100,34.23827222,-83.87593611,88124,4,1718.49866284
38583,13,139,0,34.22298056,-83.86890000,88124,4,411.28768176
38753,13,139,0,34.22258611,-83.86943611,88124,4,477.21990401
38775,13,139,0,34.22798611,-83.79191944,88130,3,4294.66117976
38635,13,139,0,34.27361944,-83.88278333,88131,4,825.64769102
38810,13,139,0,34.33111389,-83.92085278,88137,3,6877.83761310
38501,13,139,2285,34.29989444,-83.83474444,88143,3,469.76890840
38381,13,139,2285,34.34505833,-83.82142222,88172,3,1172.70292948
38715,13,139,0,34.36709444,-83.81083889,88172,3,3402.34315246
38760,13,139,0,34.38056111,-83.87598333,88172,3,7512.08436157
38826,13,157,0,34.10375833,-83.62632500,88181,4,5029.12766756
38888,13,157,0,34.10387500,-83.59340556,88181,4,2334.23584400
38392,13,59,270,33.98011111,-83.37768056,88191,3,259.94024671
38767,13,59,270,34.01219722,-83.38738333,88191,3,3924.67889307
38675,13,59,270,33.97868611,-83.33982778,88194,4,1146.54557435
38641,13,157,0,34.20487500,-83.55413611,88200,4,5700.66898794
38898,13,157,1300,34.23137222,-83.49685000,88200,4,319.61169972
38446,13,221,3150,33.88659167,-83.17401389,88220,3,5382.05002936
38388,13,221,0,33.77097778,-83.17831667,88223,3,11995.95004063
38723,13,221,0,33.81638333,-83.02129722,88223,3,7941.00108066
38773,13,59,270,34.00730833,-83.34824722,88233,3,1817.63418709
38244,13,195,0,34.04926389,-83.27106667,88240,3,4510.53067592
38850,13,105,1950,34.15684167,-83.00570556,88254,4,5834.16569042
38346,13,105,1950,34.14714722,-82.91644722,88264,3,4086.73953922
38406,13,105,1950,34.07556389,-82.98989167,88264,3,10813.36993064
38681,13,303,4880,32.97220000,-82.80841111,88280,3,24.40394668
38609,13,303,4880,32.98411667,-82.71351111,88287,3,5501.71841459
38367,13,303,1570,33.02626111,-82.61974167,88292,3,4440.93978650
38550,13,189,0,33.43439722,-82.39902778,88374,3,3214.00608156
38391,13,33,0,33.10566944,-82.22884722,88408,4,4548.54883654
38298,13,165,0,32.82255278,-81.98326389,88415,4,3783.83547813
38359,13,245,310,33.34410556,-82.15099167,88435,4,5886.88030238
38729,13,245,310,33.30920833,-82.05595556,88436,3,1842.95925205
38423,13,73,0,33.48410000,-82.20142500,88445,3,3164.87121288
38568,13,73,0,33.48185278,-82.18314167,88449,3,3564.13314800
38534,13,245,310,33.43729722,-82.17096389,88452,3,482.05142785
38584,13,73,0,33.48710278,-82.13405833,88455,4,568.33043897
38561,13,245,310,33.46003889,-82.11302500,88458,4,2145.70360696
38265,13,245,310,33.32138333,-81.99854167,88467,4,5295.86416381
38462,13,245,310,33.40785278,-81.98802778,88496,4,339.45640547
38486,13,245,310,33.45258611,-82.00708056,88504,3,1689.90386067
38548,13,245,310,33.43939167,-81.99886389,88504,3,244.46088640
38744,13,245,310,33.47023333,-82.01207500,88505,3,1686.88414005
38851,13,245,310,33.47020556,-81.99184444,88505,3,581.97832494
38235,13,245,310,33.28728889,-81.95868333,88509,3,5310.99020146
38565,13,245,310,33.24767778,-81.95458889,88509,3,1071.66357031
38369,13,245,310,33.45305278,-81.93255833,88513,4,498.08752048
38804,13,73,0,33.52566667,-82.25916111,88544,3,5225.89009738
38412,13,73,0,33.65825556,-82.33098889,88545,3,726.69181953
38570,13,73,195,33.59344167,-82.21990833,88547,5,5970.67188525
38510,13,105,1950,34.08843056,-82.77326944,88562,3,6186.88405299
38374,13,73,0,33.49033611,-82.16704722,88580,4,3027.67127654
38750,13,245,310,33.48408333,-82.05950556,88595,4,2495.07788016
38876,13,245,310,33.50514722,-82.05254722,88608,4,1150.00662097
38332,13,245,310,33.48437778,-81.99901389,88618,3,1290.18697847
38373,13,245,310,33.47661111,-81.97553889,88619,4,85.49674892
38608,13,245,310,33.47566111,-81.97384444,88619,4,262.87802669
38473,13,11,0,34.37457778,-83.64290833,88698,3,4725.03933281
38502,13,11,3490,34.34749444,-83.57432778,88698,3,11678.12204922
38257,13,139,0,34.46529444,-83.71620556,88702,3,5610.37410435
38786,13,311,0,34.54038611,-83.75906944,88702,3,4182.28869245
38708,13,137,0,34.58978889,-83.60626389,88709,3,1073.25649859
38434,13,157,0,34.52231111,-83.61951944,88723,3,6033.90541088
38308,13,137,0,34.56488889,-83.50403333,88728,4,4243.26335952
38931,13,119,0,34.45297778,-83.32807222,88737,3,2212.47552874
38569,13,257,5530,34.57110833,-83.34150278,88746,4,1042.41366699
38764,13,257,0,34.51211667,-83.22215833,88751,4,6511.09791645
38885,13,257,0,34.54827500,-83.27874167,88751,4,39.32338948
38625,13,311,2650,34.70988611,-83.74075278,88755,3,46.96048022
38642,13,281,2690,34.82102778,-83.73787778,88764,3,1415.41614287
38807,13,137,0,34.61218333,-83.49548611,88770,3,161.69562108
38447,13,257,0,34.55888889,-83.15963611,88780,3,9250.90397326
38790,13,241,0,34.85548889,-83.40012500,88781,3,2115.44174108
38929,13,241,0,34.88081111,-83.40724444,88782,3,964.46691071
38343,13,119,0,34.37298333,-83.26508056,88789,4,681.86957717
38602,13,119,0,34.40676667,-83.17513056,88799,4,5154.11244229
38797,13,147,0,34.26051667,-83.09375278,88806,4,3300.82805108
38611,13,147,0,34.44280556,-82.91706944,88838,3,9551.44061902
38263,13,147,0,34.35233056,-82.90495556,88846,3,2450.30807087
38272,13,147,0,34.35247222,-82.90523611,88846,3,2424.62503482
38822,13,147,0,34.30741944,-82.87059722,88846,3,7525.38467120
38915,13,49,0,30.37984722,-82.13549722,89781,3,8933.25275184
38503,13,49,0,30.87480556,-81.98079722,90122,3,3118.65507752
38468,13,39,0,31.05116944,-81.64451111,90129,3,8518.42745186
38652,13,39,0,30.99726389,-81.66385833,90130,3,6546.78489477
38521,13,39,3010,30.78039444,-81.68348333,90145,3,320.01764645
38914,13,25,0,31.16063333,-81.99114444,90160,4,4677.50750165
38908,13,229,4250,31.35391389,-82.04589722,90162,4,9315.29182586
38809,13,25,0,31.33422222,-81.77648889,90163,3,11765.54902597
38922,13,25,0,31.22355833,-81.76418889,90170,3,7055.01118281
38573,13,127,0,31.14210278,-81.58350833,90174,3,101.77858925
38396,13,127,0,31.14163333,-81.57267222,90178,4,500.71812413
38925,13,127,760,31.17136389,-81.49921389,90205,3,2377.82225787
38306,13,127,0,31.23532222,-81.45223333,90236,3,1282.19722715
38335,13,127,0,31.22327778,-81.46096111,90236,3,300.96557199
38255,13,305,0,31.67756111,-82.00401389,90255,3,12213.63429431
38707,13,183,0,31.73125556,-81.76784444,90262,4,2888.53491262
38318,13,183,3280,31.87722778,-81.88887500,90268,3,6393.31555371
38813,13,267,0,31.92399444,-81.88741389,90269,4,4115.90005796
38555,13,183,0,31.80619444,-81.68427222,90280,3,3338.98444760
38291,13,191,0,31.65027500,-81.49490833,90318,4,9471.08080249
38917,13,179,0,31.81764722,-81.36345000,90328,3,4598.34112393
38549,13,29,0,31.89568611,-81.37490556,90330,3,2679.73857913
38240,13,29,4655,31.88046111,-81.32930833,90336,4,5292.22458951
38433,13,51,4910,31.99096944,-81.15606944,90362,3,674.11390342
38228,13,51,4910,31.97934722,-81.13109167,90366,3,259.84420860
38524,13,51,4910,31.93304722,-81.09845000,90366,3,5903.62755025
38777,13,51,0,31.95365556,-81.10301944,90366,3,3849.89492448
38751,13,31,0,32.30947500,-81.87386667,90388,4,220.36893723
38491,13,31,0,32.23041944,-81.62728056,90409,4,355.78051556
38513,13,31,0,32.22837778,-81.58408611,90409,4,3701.11278186
38454,13,29,0,32.16137222,-81.43431111,90428,4,3290.19305831
38614,13,29,4300,32.15218056,-81.51284722,90428,4,5906.72859068
38445,13,29,0,32.19711389,-81.43828056,90431,3,28.63202519
38684,13,103,0,32.20968889,-81.39351944,90431,3,4406.58635811
38440,13,103,0,32.12703333,-81.38991667,90436,3,5144.17460526
38601,13,103,0,32.19914722,-81.36073333,90436,3,6199.28363164
38261,13,103,2520,32.26621389,-81.36775000,90443,4,7516.05747402
38448,13,51,4910,32.07791944,-81.24447500,90458,4,441.59411158
38336,13,31,0,32.46547778,-81.81483889,90503,3,1735.10016871
38693,13,31,0,32.51908611,-81.70667778,90505,3,6156.45264176
38299,13,251,0,32.57862500,-81.67088333,90511,4,3393.02163732
38305,13,103,5130,32.36616944,-81.31033056,90519,3,592.51254483
38718,13,103,5130,32.36621667,-81.31881944,90519,3,748.72779859
38459,13,51,2290,32.04378611,-81.18465278,90529,3,3597.92275693
38330,13,51,0,32.05126111,-81.15310833,90536,4,1110.95615791
38875,13,51,4910,32.02026944,-81.11373889,90545,4,1022.66077151
38437,13,51,4910,32.04876944,-81.11568611,90547,3,965.44614186
38504,13,51,4910,32.04461111,-81.10952222,90547,3,1045.98459760
38378,13,51,4910,32.06500556,-81.11253333,90581,3,221.70801991
38714,13,33,0,33.03053611,-81.68152500,90739,3,3015.78453336
38248,13,191,0,99.99990000,999.99990000,139008,3,3238719.36666852
38385,13,67,0,99.99990000,999.99990000,139008,3,3238719.36666852
38435,13,157,0,99.99990000,999.99990000,139008,3,3238719.36666852
38474,13,305,0,99.99990000,999.99990000,139008,3,3238719.36666852
38483,13,301,0,99.99990000,999.99990000,139008,3,3238719.36666852
38554,13,127,760,99.99990000,999.99990000,139008,3,3238719.36666852
38559,13,179,2218,99.99990000,999.99990000,139008,3,3238719.36666852
38621,13,103,0,99.99990000,999.99990000,139008,3,3238719.36666852
38697,13,71,3800,99.99990000,999.99990000,139008,3,3238719.36666852
38698,13,241,0,99.99990000,999.99990000,139008,3,3238719.36666852
38717,13,91,0,99.99990000,999.99990000,139008,3,3238719.36666852
38720,13,47,0,99.99990000,999.99990000,139008,3,3238719.36666852
38727,13,245,310,99.99990000,999.99990000,139008,3,3238719.36666852
38785,13,267,0,99.99990000,999.99990000,139008,3,3238719.36666852
38828,13,135,5300,99.99990000,999.99990000,139008,3,3238719.36666852
38892,13,29,2218,99.99990000,999.99990000,139008,3,3238719.36666852
38907,13,179,0,99.99990000,999.99990000,139008,3,3238719.36666852
38920,13,121,280,99.99990000,999.99990000,139008,3,3238719.36666852
39096,15,1,300,19.40863889,-155.88114722,8,3,1222.34374934
39105,15,1,2100,19.23780000,-155.87713611,8,3,19505.58565942
39162,15,1,300,19.20015000,-155.89998889,8,3,23595.72714563
39168,15,1,300,19.26227222,-155.87538333,8,3,16896.34640848
39083,15,1,7700,19.53220833,-154.91739722,20,3,4953.11534621
39114,15,1,7700,19.52282500,-155.00121111,20,3,6880.45108861
39163,15,1,7700,19.48528611,-154.90925000,20,3,3918.95387000
39129,15,1,4150,19.57986667,-155.00642500,24,3,6713.91705026
39144,15,1,4150,19.64565000,-155.04544722,24,3,1628.30514239
39116,15,1,1900,19.71637500,-155.08360833,39,3,1559.56984618
39130,15,1,8300,19.85601389,-155.09980833,39,3,13601.24396818
39134,15,1,1900,19.70835556,-155.09467500,39,3,2353.83286179
39176,15,1,1900,19.76676667,-155.09335556,39,3,4001.98011676
39117,15,1,300,19.46756389,-155.88681111,43,3,1702.06611236
39151,15,1,4300,19.51424444,-155.92052778,44,3,1828.52391365
39084,15,1,3000,19.69929167,-155.97700278,62,4,851.81669849
39103,15,1,3002,19.72405000,-155.98813611,66,3,1322.79736704
39087,15,1,9260,19.93308889,-155.79158333,67,3,7865.25658254
39127,15,1,3400,20.03125833,-155.63822500,75,3,485.76742698
39131,15,1,3400,20.02335556,-155.76394444,85,3,5625.19467005
39106,15,9,5600,20.88613056,-156.68266667,100,3,3489.22338360
39161,15,9,5600,20.84568889,-156.65415000,100,3,1838.91175327
39133,15,9,9997,20.67581111,-156.44024722,105,3,2184.15132981
39125,15,9,9997,20.68757222,-156.43916944,107,3,1939.41080816
39120,15,9,4800,20.78506389,-156.46079444,110,3,545.70411906
39155,15,9,2900,20.86371389,-156.45777778,120,3,1611.63172125
39153,15,9,9255,20.85242500,-156.49806111,121,3,2671.60012971
39118,15,9,2900,20.88812500,-156.44237222,124,4,981.25779462
39093,15,9,9300,20.88327222,-156.52728056,129,3,2579.91707305
39113,15,9,9250,20.95441667,-156.52442778,136,3,4371.99447658
39160,15,9,6300,20.84096944,-156.30868056,144,3,1811.75375844
39112,15,9,2900,20.88074722,-156.43059167,149,3,869.33837768
39137,15,9,2900,20.88797778,-156.43231944,149,3,318.07692519
39095,15,9,7800,20.91773056,-156.37487778,151,3,984.33079801
39122,15,9,6300,20.89226389,-156.35123056,151,3,4545.94873545
39154,15,9,7800,20.92709722,-156.36708889,151,3,1994.97672291
39165,15,9,2765,20.91738889,-156.69014722,157,4,3083.28373838
39097,15,3,9400,21.31584444,-157.66664167,185,3,2358.77121137
39124,15,3,9400,21.32551667,-157.68280833,185,3,3775.25783220
39123,15,3,3627,21.31759167,-158.11452500,188,3,2729.59382136
39150,15,3,6286,21.34416667,-158.11726667,191,4,2775.51444998
39145,15,3,3627,21.35037222,-158.06912222,204,4,1231.60928275
39089,15,3,9600,21.39341389,-158.02995000,228,4,887.96103422
39092,15,3,100,21.38867778,-157.94136389,233,3,841.10156204
39115,15,3,9600,21.38498056,-158.00026389,242,3,1551.39985155
39102,15,3,9600,21.39661944,-158.00888889,243,4,1598.14707929
39172,15,3,9600,21.39316111,-158.00911111,243,4,1766.80640526
39166,15,3,8200,21.41508056,-157.99173611,246,4,1521.47097111
39098,15,3,2400,21.28282222,-157.79921111,256,3,515.72508151
39126,15,3,2400,21.28703611,-157.79927500,256,3,752.42429824
39138,15,3,2400,21.27700556,-157.77201944,256,3,2446.11468784
39164,15,3,2400,21.27092778,-157.79606389,256,3,1201.48843986
39152,15,3,2400,21.28943889,-157.84346944,266,3,308.82562149
39100,15,3,2400,21.29211389,-157.82175833,273,3,116.87534514
39101,15,3,2400,21.27687778,-157.82543889,273,3,1805.89334204
39119,15,3,2400,21.28000833,-157.82857222,273,3,1610.96855437
39173,15,3,2400,21.30009444,-157.84202500,287,4,593.57378905
39139,15,3,2400,21.31588333,-157.84335556,288,4,1227.73498996
39085,15,3,2400,21.31361389,-157.86375000,297,4,172.16604226
39111,15,3,2400,21.31470278,-157.85460000,309,4,395.15727021
39158,15,3,9400,21.33612500,-157.72860278,317,3,4015.91729255
39147,15,3,3000,21.38474167,-157.73250833,321,3,927.06062822
39140,15,3,2400,21.32988611,-157.87003889,337,3,349.14318689
39174,15,3,2400,21.32294167,-157.89109167,340,3,868.85903408
39099,15,3,2400,21.33639167,-157.88179722,344,3,531.52876437
39088,15,3,2400,21.35819444,-157.85740833,347,4,3056.18135841
39136,15,3,2400,21.34501389,-157.86747778,347,4,1278.00691999
39104,15,3,2400,21.33207500,-157.88619444,350,3,294.51579573
39142,15,3,2400,21.33632222,-157.90772778,355,3,913.14933813
39157,15,3,2400,21.35856667,-157.93146667,374,3,1326.42298638
39167,15,3,3500,21.37701667,-157.78281111,385,3,108.79348588
39132,15,3,2400,21.37501111,-157.82048056,395,4,2519.32740132
39091,15,3,3000,21.40683889,-157.75809167,411,3,619.06874420
39149,15,3,3000,21.42117778,-157.74819722,411,3,1364.08540154
39110,15,3,3500,21.50442500,-157.85602500,414,3,4216.22695353
39080,15,3,8900,21.45063333,-158.06034444,443,3,4820.73141297
39108,15,3,8900,21.49821667,-158.02424444,445,4,961.73682416
39109,15,3,8900,21.52997778,-158.08158889,449,3,1012.93244541
39081,15,3,1600,21.61829722,-157.91443056,452,4,17795.02667325
39086,15,3,9200,21.46297500,-158.20444444,454,3,2127.17554543
39143,15,3,9200,21.46330278,-158.21239444,454,3,2789.44995601
39107,15,3,9100,21.56760833,-158.10962222,466,3,638.41069169
39135,15,3,1000,21.57572778,-158.10491389,469,4,585.32636283
39141,15,3,1000,21.58965556,-158.10099722,469,4,1405.20729585
39128,15,3,6625,21.45479444,-157.98998333,473,3,2181.61502087
39090,15,7,4700,21.96162500,-159.69932500,491,3,507.44094033
39094,15,7,6200,21.97082778,-159.38501389,506,3,710.08461088
39082,15,7,1400,21.99674444,-159.36360833,511,3,575.47652944
39156,15,7,6200,22.02368611,-159.34183056,517,3,2687.63058132
39121,15,7,4900,22.22189167,-159.40579444,520,3,17585.57910968
39148,15,7,6200,22.03058889,-159.34198056,522,3,2189.23774778
39242,16,39,0,42.96128611,-115.76620833,14727,3,3306.79211691
39191,16,39,0,43.02214722,-115.55726111,14732,3,8664.20989779
39196,16,83,0,42.63695278,-114.77176944,14749,3,15482.02756981
39236,16,83,0,42.65974167,-114.78847778,14749,3,13765.88524818
39264,16,47,0,42.75386667,-114.75187500,14749,3,4164.98090067
39288,16,83,0,42.63742500,-114.79088611,14749,3,16058.59549952
39188,16,83,0,42.43330556,-114.57473611,14752,4,14611.25229013
